region,season,N,P,K,temperature,humidity,ph,rainfall,label,avg_price,yield_per_hectare
Chhattisgarh,Kharif,89,39,40,28.957784284417624,70.82956119251814,6.6222622936926845,850,mothbeans,45,700
Chhattisgarh,Kharif,87,38,41,29.244167963513185,68.31365186889187,6.644773799220333,806,mungbean,70,850
Chhattisgarh,Kharif,94,40,40,29.340664190105798,74.3864628547756,6.673773426734666,855,blackgram,60,800
Chhattisgarh,Kharif,94,40,41,30.751379673374693,70.74414724045202,6.832707950666001,898,lentil,54,950
Chhattisgarh,Kharif,84,40,44,28.871811426447543,73.30749180643751,6.92588639631522,945,pomegranate,80,18000
Chhattisgarh,Kharif,85,38,44,28.607498299630294,74.97768287774763,6.823485808202196,830,banana,10,30000
Chhattisgarh,Kharif,92,38,38,29.307890019760745,68.47698235388464,6.578094345360987,993,mango,40,9000
Chhattisgarh,Kharif,89,38,37,30.48797020683322,71.54996960547297,7.00587715781627,990,grapes,50,22000
Chhattisgarh,Kharif,87,41,39,28.77490791860121,74.30553475041576,6.723886697429264,951,watermelon,15,25000
Chhattisgarh,Kharif,85,38,45,29.085299811978796,68.27071755621743,7.005650129307647,930,muskmelon,18,20000
Chhattisgarh,Kharif,87,38,39,29.390902616407935,74.85267851766767,7.007136441827287,845,apple,60,12000
Chhattisgarh,Kharif,85,38,45,28.93635564896609,72.22319554939952,7.006685898405805,802,orange,25,15000
Chhattisgarh,Kharif,93,40,39,30.023803113185128,76.37374276749475,6.537585685756941,920,papaya,12,40000
Chhattisgarh,Kharif,86,35,45,31.29769461793929,71.1501515176418,6.560950513106649,873,coconut,35,12000
Chhattisgarh,Kharif,94,41,41,29.406853538837648,76.72945989286893,6.9634378064959535,947,cotton,75,1500
Chhattisgarh,Kharif,89,38,43,28.76393933495749,71.0077028655976,6.675785243648388,877,jute,45,2200
Chhattisgarh,Kharif,89,35,45,30.165179514812042,75.65400473120214,6.640170230553958,863,coffee,120,800
Chhattisgarh,Rabi,97,39,43,23.862067286189173,72.33564542902339,6.840446540038274,512,rice,22,2600
Chhattisgarh,Rabi,96,44,41,24.06076511057046,66.13324226553996,6.774149508010619,562,maize,20,3000
Chhattisgarh,Rabi,92,38,41,25.338623669819746,71.10161697778857,6.533046170795164,558,chickpea,50,900
Chhattisgarh,Rabi,97,41,43,23.340487409372113,66.9748193940027,6.976249793236366,532,kidneybeans,60,1200
Chhattisgarh,Rabi,96,44,37,24.73053180960392,71.0857816080494,6.540298846160178,584,pigeonpeas,55,1100
Chhattisgarh,Rabi,99,42,40,23.25786913179774,66.93761849293834,6.864096040252519,423,mothbeans,45,700
Chhattisgarh,Rabi,97,43,42,23.320779361369347,69.76460731964359,7.019789047370676,448,mungbean,70,850
Chhattisgarh,Rabi,96,40,42,23.161919200177636,71.28422327742092,6.8031157686830435,570,blackgram,60,800
Chhattisgarh,Rabi,93,40,43,23.517050951276776,66.63718097397526,6.633527521454741,402,lentil,54,950
Chhattisgarh,Rabi,97,44,40,23.776020010087034,68.9227155300309,7.061697588754176,416,pomegranate,80,18000
Chhattisgarh,Rabi,99,39,40,22.840977545712406,67.65610798315744,6.603965753102014,487,banana,10,30000
Chhattisgarh,Rabi,93,37,36,24.14023797739735,66.27464064804532,6.597209746460574,403,mango,40,9000
Chhattisgarh,Rabi,92,38,39,22.856645129139604,66.36166194466931,6.832025229728735,564,grapes,50,22000
Chhattisgarh,Rabi,90,44,40,22.791625217412907,64.97454348992532,6.623870628975243,492,watermelon,15,25000
Chhattisgarh,Rabi,92,39,35,24.704933250758287,71.77954925617648,6.746219236915725,463,muskmelon,18,20000
Chhattisgarh,Rabi,97,42,41,22.848955330918706,72.96783181317304,6.57241528291393,530,apple,60,12000
Chhattisgarh,Rabi,93,44,42,24.67304870965049,71.80648735973872,6.924183912793017,526,orange,25,15000
Chhattisgarh,Rabi,98,43,36,22.50045426987777,65.65155200517658,7.037790557577679,499,papaya,12,40000
Chhattisgarh,Rabi,91,40,39,22.7462430598797,72.1686642940507,6.617144292687328,410,coconut,35,12000
Chhattisgarh,Rabi,92,38,39,24.993543764087395,63.57755940938151,6.904291263131822,503,cotton,75,1500
Chhattisgarh,Rabi,100,41,36,22.9169936165257,64.36620963420248,6.7261643926706425,407,jute,45,2200
Chhattisgarh,Rabi,93,37,43,24.001288092406664,65.32663749035005,7.042934749311875,549,coffee,120,800
Chhattisgarh,Summer,83,34,38,33.55931811836774,70.10523106430969,6.662148652829957,287,rice,22,2600
Chhattisgarh,Summer,80,38,33,33.998204238122256,69.44633784912065,6.602314385007461,269,maize,20,3000
Chhattisgarh,Summer,84,37,40,35.426053911766076,70.23423130238058,6.897724902815012,217,chickpea,50,900
Chhattisgarh,Summer,79,34,38,34.99467227610408,68.60623091656795,6.447361992552713,105,kidneybeans,60,1200
Chhattisgarh,Summer,77,32,39,35.19149717952305,72.08274028049341,6.905337311198254,123,pigeonpeas,55,1100
Chhattisgarh,Summer,85,37,33,32.53755292040617,71.74022295709761,6.609303724029602,229,mothbeans,45,700
Chhattisgarh,Summer,83,38,40,34.424372895352356,74.20814346400316,6.921779812480826,192,mungbean,70,850
Chhattisgarh,Summer,82,34,40,34.21006580826159,73.45304109367505,6.864289332548288,219,blackgram,60,800
Chhattisgarh,Summer,84,40,39,34.899397545472986,68.28684442034414,6.7908749565515505,267,lentil,54,950
Chhattisgarh,Summer,83,33,39,34.83352195628328,69.76920669420463,6.68853603200673,136,pomegranate,80,18000
Chhattisgarh,Summer,80,33,32,32.752408109053505,69.36036849879216,6.9016837858983395,221,banana,10,30000
Chhattisgarh,Summer,85,37,35,34.941394330066544,67.48473986637251,6.423432089948512,150,mango,40,9000
Chhattisgarh,Summer,79,39,34,32.6295243927688,65.16063351518308,6.7756748403068805,135,grapes,50,22000
Chhattisgarh,Summer,86,35,32,35.400522200223875,71.96492943159384,6.537182718242387,196,watermelon,15,25000
Chhattisgarh,Summer,85,32,39,33.54650182309059,66.25945758384265,6.586628613213754,263,muskmelon,18,20000
Chhattisgarh,Summer,87,38,35,34.60295351819608,69.54346283082548,6.556148082908861,247,apple,60,12000
Chhattisgarh,Summer,78,32,37,34.96445737338529,73.40348827668453,6.731006408704399,110,orange,25,15000
Chhattisgarh,Summer,87,34,33,35.47524810215364,71.8015605487197,6.737860930547723,113,papaya,12,40000
Chhattisgarh,Summer,82,32,37,35.48403155327992,71.0384461534773,6.904632774429999,256,coconut,35,12000
Chhattisgarh,Summer,81,37,38,34.0684224820106,71.703152855965,6.56283894861561,144,cotton,75,1500
Chhattisgarh,Summer,78,34,32,35.14491988802012,69.67346255243305,6.722290050107305,156,jute,45,2200
Chhattisgarh,Summer,83,38,37,34.385024100223305,73.73023245907204,6.9928463881341,131,coffee,120,800
Jharkhand,Kharif,95,44,44,28.055181511175178,71.66866277015721,6.822917507840636,767,rice,22,2600
Jharkhand,Kharif,88,44,43,28.93458556260826,65.41496356181092,7.137903067305151,672,maize,20,3000
Jharkhand,Kharif,90,37,41,29.8946543551797,71.1821999882481,6.914970131630336,804,chickpea,50,900
Jharkhand,Kharif,88,41,44,28.53414707500702,63.43959159128481,6.8835665878110195,671,kidneybeans,60,1200
Jharkhand,Kharif,95,41,43,30.239157413433748,68.03765901883168,6.830726856860615,728,pigeonpeas,55,1100
Jharkhand,Kharif,92,38,36,29.94079996495843,71.49893192290298,6.924254919265952,721,mothbeans,45,700
Jharkhand,Kharif,95,39,43,28.415751893863675,68.04957121712079,7.253008137860952,684,mungbean,70,850
Jharkhand,Kharif,86,39,41,28.891004915465857,68.51285962821832,6.960544670979794,833,blackgram,60,800
Jharkhand,Kharif,91,44,37,29.938436265601666,70.2431023620068,6.72647051677838,752,lentil,54,950
Jharkhand,Kharif,95,41,39,28.201582875418133,67.98008221548783,6.864161773055045,784,pomegranate,80,18000
Jharkhand,Kharif,89,40,41,27.68303956635129,68.73614791683886,7.064516127517916,701,banana,10,30000
Jharkhand,Kharif,89,37,36,30.15409660973807,71.1162161467832,6.8723584269077715,650,mango,40,9000
Jharkhand,Kharif,90,37,41,28.11810265004236,68.46041326186987,7.180482687823184,711,grapes,50,22000
Jharkhand,Kharif,87,40,38,28.23190264698286,66.99620237435582,7.188708576195001,720,watermelon,15,25000
Jharkhand,Kharif,85,36,41,28.975130435717247,68.45776089823028,7.189635911016594,706,muskmelon,18,20000
Jharkhand,Kharif,95,36,41,30.4003535347196,69.64790360731283,7.010924209539041,674,apple,60,12000
Jharkhand,Kharif,91,44,44,29.78731221756596,65.44923802019333,6.941063061248309,665,orange,25,15000
Jharkhand,Kharif,90,40,42,28.065470857574844,72.79071688591317,7.05656346918418,750,papaya,12,40000
Jharkhand,Kharif,94,39,38,30.100140512245105,69.0158129232848,7.168936988029089,840,coconut,35,12000
Jharkhand,Kharif,95,42,39,28.907272618540354,66.67635466738216,7.2871143583009825,821,cotton,75,1500
Jharkhand,Kharif,85,41,44,27.96732319182397,63.41899819076382,7.267438011464871,792,jute,45,2200
Jharkhand,Kharif,85,41,42,28.474917847496876,68.32421130346752,6.816633615741964,786,coffee,120,800
Jharkhand,Rabi,112,47,36,25.792755350132104,70.78882969362051,7.246489323112742,708,rice,22,2600
Jharkhand,Rabi,111,44,43,25.787163545788356,69.69102812474412,6.785419573011425,737,maize,20,3000
Jharkhand,Rabi,109,46,35,24.429171562938887,70.2953999786227,6.947119991650868,608,chickpea,50,900
Jharkhand,Rabi,106,47,42,23.620614527534947,72.96716485580752,7.083943548673266,692,kidneybeans,60,1200
Jharkhand,Rabi,113,43,36,25.28085943591638,68.5449255942152,6.950279167948483,608,pigeonpeas,55,1100
Jharkhand,Rabi,106,46,43,24.3577913487737,66.59917647077052,7.17960588428636,685,mothbeans,45,700
Jharkhand,Rabi,111,48,36,24.683312169607603,70.12423823663586,6.911417197970012,671,mungbean,70,850
Jharkhand,Rabi,106,51,43,24.869533008650702,74.85494739552959,6.754936749515096,733,blackgram,60,800
Jharkhand,Rabi,106,50,43,25.509708385247553,67.84766728786316,7.156592768987784,722,lentil,54,950
Jharkhand,Rabi,104,47,43,23.84154318182547,72.0173688749676,7.180574139744798,581,pomegranate,80,18000
Jharkhand,Rabi,108,43,40,24.031469164553517,68.94110036090589,7.001341628236346,717,banana,10,30000
Jharkhand,Rabi,110,50,40,23.848020349388868,72.01673784979884,7.241097367177619,576,mango,40,9000
Jharkhand,Rabi,111,43,40,24.708363238817395,70.84555591307978,7.129822052291527,692,grapes,50,22000
Jharkhand,Rabi,113,46,36,25.15489629381742,74.77634713446639,6.826225567203879,665,watermelon,15,25000
Jharkhand,Rabi,105,46,37,25.77418232518172,71.88562474638798,7.241666371041512,642,muskmelon,18,20000
Jharkhand,Rabi,104,47,38,24.85660851320695,73.14061970815057,7.0598150752859645,674,apple,60,12000
Jharkhand,Rabi,104,49,39,23.92523317650195,67.08504964567267,6.917597240244038,582,orange,25,15000
Jharkhand,Rabi,112,43,42,26.02867555700324,65.67482270233609,6.866734277148093,735,papaya,12,40000
Jharkhand,Rabi,108,46,37,25.617323158017214,73.33398305491427,6.865293101146063,672,coconut,35,12000
Jharkhand,Rabi,106,43,38,24.895513320413905,66.88991367049118,6.702354181008019,618,cotton,75,1500
Jharkhand,Rabi,112,46,38,23.79066682309455,72.22375314393922,6.963936744517474,569,jute,45,2200
Jharkhand,Rabi,112,48,37,25.85051487133875,68.80080856578726,7.29351079734033,569,coffee,120,800
Jharkhand,Summer,80,42,36,34.48859081682375,62.637203145390004,6.8061125542291245,235,rice,22,2600
Jharkhand,Summer,88,42,36,32.94295796741648,61.864502875246295,6.634990886948819,211,maize,20,3000
Jharkhand,Summer,83,40,40,32.16864597517573,61.481136881907766,6.816209139697861,274,chickpea,50,900
Jharkhand,Summer,83,37,36,33.37695989427743,69.50316088647762,6.879686779822828,181,kidneybeans,60,1200
Jharkhand,Summer,87,36,34,34.37693514758191,68.28436097069726,6.732431218240664,290,pigeonpeas,55,1100
Jharkhand,Summer,85,41,37,32.498006468768445,65.01594506368292,6.881616050503891,237,mothbeans,45,700
Jharkhand,Summer,82,41,34,31.571256479119008,63.98805327211102,6.682775286287686,197,mungbean,70,850
Jharkhand,Summer,88,41,39,32.345782121715,65.92692219922226,6.7234422144204915,299,blackgram,60,800
Jharkhand,Summer,90,42,42,33.36505436533532,60.8262437261227,6.912837217636033,279,lentil,54,950
Jharkhand,Summer,89,35,41,34.37708432360258,68.98908457571625,6.860979709427696,137,pomegranate,80,18000
Jharkhand,Summer,81,41,40,33.60639817844415,60.329036488838746,6.895498368111001,143,banana,10,30000
Jharkhand,Summer,80,34,42,33.882730005260164,60.35059211236372,7.034369423464091,246,mango,40,9000
Jharkhand,Summer,80,35,37,33.882745733845375,61.338233052846256,7.157233113396788,140,grapes,50,22000
Jharkhand,Summer,83,38,42,31.798524620057172,61.31316896796472,7.1945633033978025,274,watermelon,15,25000
Jharkhand,Summer,90,35,37,31.760268669411523,69.53964210360111,6.6976855611051835,122,muskmelon,18,20000
Jharkhand,Summer,86,40,42,34.300393371916655,60.261611460659005,7.0087110785899,216,apple,60,12000
Jharkhand,Summer,90,36,39,33.219790249158706,68.14404857909729,7.154189244751664,202,orange,25,15000
Jharkhand,Summer,88,36,36,32.98560918489757,66.15767271807789,6.614682174603554,187,papaya,12,40000
Jharkhand,Summer,84,38,38,33.73113282428227,64.75969834799125,7.058028195164365,304,coconut,35,12000
Jharkhand,Summer,90,40,37,31.673166166150942,66.49183976242284,7.03114260272717,136,cotton,75,1500
Jharkhand,Summer,86,42,34,33.4546946732295,61.895558807813764,7.194274556360942,211,jute,45,2200
Jharkhand,Summer,83,41,41,32.31174658094462,64.2756561332005,7.103928642098466,190,coffee,120,800
